Site,Library,File,SiteType,HistoryVersions,ThresholdKept,Removed,SpaceMB,LastModified,Action,RunId,RunMode,RunDate
https://contoso.sharepoint.com/sites/CorporateComms,Archive,/sites/CorporateComms/Archive/File_94.xlsx,Normal,104,9,95,335.86,2021-04-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/CorporateComms,Documents,/sites/CorporateComms/Documents/File_95.pptx,Normal,118,9,109,1472.96,2021-05-26 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/CorporateComms,Documents,/sites/CorporateComms/Documents/File_96.xlsx,Normal,87,9,78,192.92,2023-07-05 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/CorporateComms,Projects,/sites/CorporateComms/Projects/File_97.xlsm,Normal,34,9,25,42.17,2020-01-24 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/CorporateComms,Archive,/sites/CorporateComms/Archive/File_98.pptx,Normal,19,9,10,78.78,2024-12-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/CorporateComms,Shared Documents,/sites/CorporateComms/Shared Documents/File_99.pptx,Normal,55,9,46,626.6,2022-05-21 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/CorporateComms,Archive,/sites/CorporateComms/Archive/File_100.pptx,Normal,66,9,57,663.84,2022-07-07 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/CorporateComms,Reports,/sites/CorporateComms/Reports/File_101.xlsx,Normal,75,9,66,155.69,2024-01-31 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_1.docx,Normal,15,9,6,2.89,2024-10-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_2.xlsm,Normal,138,9,129,106.3,2024-03-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_3.xlsx,Normal,168,9,159,434.71,2023-11-12 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_4.msg,Normal,44,9,35,4.24,2024-03-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_5.xlsx,Normal,186,9,177,398.66,2023-11-19 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_6.pptx,Normal,92,9,83,496.12,2023-08-17 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_7.xlsx,Normal,176,9,167,118.59,2021-08-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_8.xlsx,Normal,30,9,21,10.61,2021-10-02 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_9.docx,Normal,129,9,120,62.17,2023-11-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_10.pptx,Normal,36,9,27,127.72,2020-07-12 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_11.xlsx,Normal,179,9,170,227.75,2019-06-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_12.pbix,Normal,13,9,4,47.47,2019-12-10 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_13.xlsx,Normal,27,9,18,47.09,2023-07-26 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_14.pdf,Normal,36,9,27,11.29,2020-07-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_15.xlsx,Normal,199,9,190,309.45,2020-05-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_16.docx,Normal,110,9,101,101.2,2021-10-28 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_17.pptx,Normal,41,9,32,354.19,2022-07-07 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_18.xlsx,Normal,199,9,190,270.96,2021-08-24 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_19.msg,Normal,20,9,11,1.03,2021-05-26 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_20.pbix,Normal,63,9,54,1092.39,2019-08-18 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_21.pptx,Normal,100,9,91,1622.15,2022-07-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_22.pptx,Normal,98,9,89,449.58,2022-02-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_23.xlsm,Normal,103,9,94,137.78,2023-02-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_24.xlsm,Normal,176,9,167,394.2,2019-05-23 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_25.xlsm,Normal,187,9,178,569.86,2021-09-08 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_26.xlsx,Normal,90,9,81,152.59,2023-01-26 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_27.pdf,Normal,45,9,36,14.8,2023-12-18 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_28.docx,Normal,43,9,34,15.09,2021-08-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_29.xlsx,Normal,123,9,114,186.17,2023-07-23 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_30.docx,Normal,31,9,22,16.82,2024-07-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_31.pptx,Normal,118,9,109,893.74,2023-09-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_32.xlsm,Normal,52,9,43,87.92,2024-09-04 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_33.xlsx,Normal,165,9,156,353.41,2022-08-31 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_34.xlsx,Normal,108,9,99,67.19,2021-01-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_35.docx,Normal,11,9,2,0.88,2022-06-05 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_36.xlsx,Normal,39,9,30,21.58,2024-10-16 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_37.docx,Normal,116,9,107,92.9,2022-08-01 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_38.xlsm,Normal,44,9,35,32.34,2022-09-03 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_39.docx,Normal,32,9,23,12.84,2021-01-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_40.pptx,Normal,117,9,108,1774.12,2021-07-08 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_41.xlsx,Normal,153,9,144,321.23,2021-07-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_42.pdf,Normal,23,9,14,1.79,2020-11-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_43.xlsx,Normal,120,9,111,153.25,2020-09-03 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_44.xlsx,Normal,54,9,45,112.6,2020-04-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_45.xlsx,Normal,122,9,113,318.8,2024-02-02 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_46.xlsm,Normal,41,9,32,18.16,2021-04-12 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_47.xlsx,Normal,84,9,75,209.25,2023-04-14 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_48.xlsx,Normal,164,9,155,99.84,2022-03-05 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_49.docx,Normal,118,9,109,26.74,2020-08-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_50.xlsx,Normal,71,9,62,132.89,2021-10-14 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_51.docx,Normal,21,9,12,2.53,2020-06-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_52.xlsm,Normal,186,9,177,152.84,2023-04-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_53.docx,Normal,76,9,67,9.09,2019-08-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_54.xlsx,Normal,131,9,122,399.92,2019-07-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_55.xlsx,Normal,169,9,160,168.98,2023-06-05 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_56.docx,Normal,21,9,12,5.34,2021-12-02 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_57.xlsx,Normal,97,9,88,218.95,2020-06-24 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_58.xlsx,Normal,121,9,112,63.69,2020-04-23 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_59.xlsx,Normal,138,9,129,344.41,2022-02-24 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_60.docx,Normal,83,9,74,52.13,2021-12-14 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_61.docx,Normal,143,9,134,57.05,2020-11-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_62.xlsx,Normal,49,9,40,80.93,2023-12-08 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_63.xlsx,Normal,24,9,15,14.46,2019-05-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_64.pptx,Normal,101,9,92,548.38,2020-04-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_65.csv,Normal,13,9,4,0.71,2024-06-10 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_66.pptx,Normal,119,9,110,1163.89,2020-08-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_67.xlsx,Normal,63,9,54,175.42,2021-01-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_68.xlsm,Normal,80,9,71,90.76,2021-05-19 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_69.pptx,Normal,78,9,69,794.06,2021-01-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_70.pptx,Normal,42,9,33,430.44,2020-01-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_71.pdf,Normal,29,9,20,6.32,2020-05-14 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_72.pptx,Normal,24,9,15,210.84,2020-09-21 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_73.xlsx,Normal,192,9,183,465.85,2024-02-03 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_74.docx,Normal,12,9,3,1.41,2019-06-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_75.docx,Normal,94,9,85,98.82,2020-06-13 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_76.xlsx,Normal,175,9,166,108.59,2019-08-16 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_77.docx,Normal,108,9,99,12.87,2021-11-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_78.xlsx,Normal,33,9,24,4.35,2021-05-02 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_79.xlsx,Normal,83,9,74,123.22,2020-09-23 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_80.xlsx,Normal,121,9,112,187.14,2022-06-24 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_81.pdf,Normal,19,9,10,2.63,2020-01-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_82.xlsm,Normal,62,9,53,104.11,2023-05-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_83.xlsx,Normal,87,9,78,156.38,2023-09-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_84.xlsm,Normal,58,9,49,78.11,2023-10-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_85.xlsx,Normal,98,9,89,316.09,2021-07-07 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_86.docx,Normal,137,9,128,86.9,2024-11-19 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_87.xlsx,Normal,122,9,113,32.02,2024-05-10 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_88.xlsx,Normal,186,9,177,603.55,2021-10-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_89.pptx,Normal,83,9,74,200.13,2019-11-10 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_90.pdf,Normal,17,9,8,1.8,2023-08-19 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Projects,/sites/EmployeeTraining/Projects/File_91.xlsx,Normal,75,9,66,89.75,2019-12-01 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Documents,/sites/EmployeeTraining/Documents/File_92.docx,Normal,40,9,31,27.53,2024-03-10 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Shared Documents,/sites/EmployeeTraining/Shared Documents/File_93.xlsx,Normal,111,9,102,30.01,2023-09-01 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Archive,/sites/EmployeeTraining/Archive/File_94.xlsm,Normal,91,9,82,164.16,2024-02-07 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/EmployeeTraining,Reports,/sites/EmployeeTraining/Reports/File_95.docx,Normal,78,9,69,25.98,2021-02-05 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Projects,/sites/FacilitiesMgmt/Projects/File_1.xlsx,Normal,77,9,68,159.29,2020-03-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Documents,/sites/FacilitiesMgmt/Documents/File_2.pptx,Normal,11,9,2,13.75,2019-02-24 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Reports,/sites/FacilitiesMgmt/Reports/File_3.xlsx,Normal,128,9,119,310.93,2024-06-16 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Projects,/sites/FacilitiesMgmt/Projects/File_4.xlsx,Normal,103,9,94,177.34,2023-06-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Documents,/sites/FacilitiesMgmt/Documents/File_5.xlsm,Normal,43,9,34,16.99,2021-02-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Documents,/sites/FacilitiesMgmt/Documents/File_6.xlsx,Normal,189,9,180,597.57,2019-04-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Shared Documents,/sites/FacilitiesMgmt/Shared Documents/File_7.xlsx,Normal,177,9,168,169.87,2021-02-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Reports,/sites/FacilitiesMgmt/Reports/File_8.xlsx,Normal,48,9,39,56.03,2019-03-31 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Shared Documents,/sites/FacilitiesMgmt/Shared Documents/File_9.xlsx,Normal,200,9,191,313.25,2024-06-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Reports,/sites/FacilitiesMgmt/Reports/File_10.pptx,Normal,85,9,76,399.58,2022-04-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Reports,/sites/FacilitiesMgmt/Reports/File_11.xlsx,Normal,17,9,8,13.62,2020-02-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Reports,/sites/FacilitiesMgmt/Reports/File_12.docx,Normal,117,9,108,87.05,2022-04-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/FacilitiesMgmt,Reports,/sites/FacilitiesMgmt/Reports/File_13.xlsx,Normal,135,9,126,145.1,2024-06-21 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
